inspection_id,date_recorded,ws_id,status_group
24323,2013-03-16,13403,non functional
3100,2013-03-15,13404,functional
11983,2011-04-09,13405,non functional
30044,2013-01-23,13406,functional
58048,2011-07-16,13407,non functional
67930,2011-04-14,13408,functional
23842,2012-10-21,13410,non functional
27132,2013-01-29,13411,functional
51528,2013-03-27,13412,non functional
56193,2012-10-05,13414,non functional
53310,2013-02-14,13415,non functional
66692,2013-03-21,13416,functional
34167,2012-10-27,13417,functional
49970,2013-02-20,13418,functional
23809,2011-07-16,13419,functional
49156,2011-11-03,13420,functional
64243,2013-11-03,13421,functional
55548,2011-04-03,13422,functional
46772,2013-02-16,13424,functional
60787,2011-08-03,13425,functional
25227,2013-01-23,13426,functional
57832,2013-02-05,13427,functional
64664,2013-03-13,13428,functional
40456,2013-09-03,13429,non functional
48126,2011-07-13,13430,functional
45912,2013-01-28,13431,non functional
57678,2011-03-25,13432,non functional
16996,2011-03-01,13433,functional
29203,2013-07-04,13434,functional
8394,2013-01-31,13435,functional needs repair
47040,2012-10-12,13436,functional
50954,2013-03-23,13437,functional
45310,2011-03-27,13438,non functional
67612,2011-02-14,13439,non functional
17043,2011-03-29,13440,non functional
36141,2011-08-02,13441,functional needs repair
65203,2011-03-18,13442,functional
72226,2013-01-15,13443,functional
69025,2012-10-21,13444,functional
12846,2013-01-29,13445,non functional
33469,2013-01-29,13446,non functional
4759,2013-02-27,13447,non functional
44225,2011-07-07,13448,functional
41616,2011-08-04,13449,functional
42725,2011-03-14,13450,non functional
1954,2011-07-13,13451,functional
49715,2011-03-16,13452,functional
822,2011-03-16,13456,functional
6240,2011-08-05,13457,non functional
5685,2011-07-19,13458,functional
4710,2011-03-06,13459,functional
23364,2011-07-22,13460,functional
30484,2013-01-25,13461,functional
30310,2012-10-10,13462,functional
8041,2011-07-19,13463,non functional
44121,2011-08-10,13464,non functional
62979,2011-03-03,13465,non functional
19358,2012-10-13,13466,functional
29597,2013-09-03,13467,functional
7872,2011-03-15,13468,functional
62323,2013-02-08,13469,non functional
17085,2011-07-30,13470,functional
34487,2011-03-09,13471,non functional
57196,2011-03-17,13472,functional
46698,2012-11-05,13473,non functional
28482,2011-07-19,13474,non functional
41651,2012-10-10,13475,functional
69537,2013-04-03,13476,functional
10732,2013-01-22,13478,non functional
36843,2013-02-07,13479,functional
45703,2011-03-13,13480,non functional
6873,2013-02-20,13481,functional
7350,2011-07-27,13482,non functional
58876,2011-04-10,13483,non functional
71770,2013-02-27,13484,non functional
28995,2011-02-26,13485,non functional
47850,2011-03-31,13486,functional needs repair
2336,2011-12-07,13487,non functional
8085,2011-04-05,13488,functional
49336,2011-07-27,13489,functional
66891,2011-03-28,13490,functional
33907,2013-05-04,13491,non functional
3682,2011-04-04,13492,functional
50108,2013-02-01,13493,non functional
46309,2013-02-18,13495,functional
28089,2011-02-28,13496,non functional
28761,2011-03-24,13497,functional
37351,2013-02-16,13498,functional
33496,2012-10-06,13499,non functional
68634,2013-02-07,13500,functional
62630,2013-01-20,13501,functional
19150,2011-07-23,13502,non functional
13823,2011-03-04,13503,functional needs repair
14210,2013-02-10,13504,non functional
3738,2011-03-04,13505,non functional
40010,2013-01-31,13506,non functional
14529,2012-11-02,13507,functional
34113,2013-01-29,13508,non functional
25125,2012-10-20,13509,non functional
51718,2013-03-14,13510,functional
23727,2011-07-23,13511,functional needs repair
22732,2013-01-19,13512,non functional
72393,2011-03-03,13513,non functional
34590,2011-04-04,13514,functional
44430,2013-02-14,13515,functional
65363,2011-03-21,13516,functional
2833,2013-01-23,13517,functional
5449,2011-03-27,13518,functional
19017,2013-02-22,13519,functional
602,2012-10-22,13520,functional
34399,2013-02-17,13521,non functional
52314,2012-11-09,13522,functional
67754,2013-01-31,13523,functional
11030,2013-01-27,13524,functional
37298,2012-10-18,13525,functional
20356,2013-02-08,13526,functional
16744,2011-07-27,13527,non functional
65770,2013-02-01,13528,functional needs repair
12470,2011-07-18,13529,functional
36225,2012-10-19,13530,functional
27863,2011-03-13,13531,functional
71174,2012-11-12,13532,non functional
30976,2011-04-18,13533,functional needs repair
15265,2013-02-23,13534,functional
57470,2012-10-14,13535,functional
24784,2012-10-22,13536,non functional
17194,2012-10-23,13537,non functional
5402,2013-03-17,13538,functional
62783,2011-07-21,13539,functional
52202,2011-07-25,13540,non functional
52777,2011-08-05,13541,functional
21253,2013-02-20,13542,functional
41067,2013-01-16,13543,functional
43588,2013-03-01,13544,non functional
38105,2012-10-27,13545,non functional
8102,2011-07-08,13546,functional
57141,2012-10-14,13547,functional
66545,2011-07-25,13548,non functional
11885,2013-01-22,13549,non functional
47979,2013-02-23,13550,functional
64695,2013-02-07,13551,functional
64907,2013-02-05,13552,non functional
4656,2011-03-30,13553,functional
26320,2013-03-25,13554,functional needs repair
13593,2011-07-23,13556,functional
8470,2011-03-29,13557,non functional
43677,2011-03-14,13558,non functional
64920,2012-10-17,13559,functional
29522,2013-01-23,13560,functional needs repair
21997,2013-02-03,13561,functional needs repair
42944,2011-07-05,13562,functional
69990,2011-03-29,13563,non functional
1635,2013-01-29,13564,non functional
43601,2011-03-21,13565,functional
58365,2013-03-19,13567,functional needs repair
33597,2013-01-27,13568,non functional
21056,2011-03-24,13570,functional
49801,2011-02-24,13571,functional
69305,2013-03-19,13572,non functional
16449,2013-04-04,13573,functional
2424,2013-01-16,13574,functional
50959,2011-03-23,13576,non functional
18922,2012-10-29,13577,functional
14440,2013-01-26,13578,functional
34826,2011-03-26,13579,functional
38095,2013-09-03,13580,functional
65493,2013-02-14,13581,functional
54013,2011-04-09,13582,non functional
20232,2011-03-12,13583,functional
39486,2013-02-02,13584,functional
7326,2012-10-24,13585,functional
24725,2011-04-04,13586,functional
19164,2013-01-23,13588,functional
30539,2013-02-25,13589,functional
25349,2011-07-25,13590,functional
47977,2013-03-15,13591,functional
43111,2011-08-22,13593,functional
37637,2013-02-14,13594,functional
49436,2013-01-20,13595,functional
35556,2013-03-12,13596,non functional
58764,2011-03-25,13597,functional
72992,2012-12-18,13598,functional
60187,2011-04-18,13599,functional
66912,2013-01-20,13600,non functional
46154,2013-07-03,13601,functional
64708,2013-03-27,13602,functional
59906,2012-10-14,13603,functional
39449,2011-03-04,13604,non functional
35866,2011-03-10,13605,functional
65059,2013-03-30,13606,functional
60027,2011-06-07,13607,functional
11809,2013-03-05,13608,functional
24189,2011-03-14,13609,functional
22324,2012-10-27,13610,non functional
64142,2011-08-04,13611,functional
42700,2013-01-27,13612,non functional
14779,2013-01-25,13613,functional
11426,2013-02-18,13614,functional
33569,2013-01-31,13615,functional
8506,2013-01-30,13616,functional needs repair
52232,2013-02-12,13617,non functional
59731,2013-01-29,13620,non functional
35678,2011-12-03,13621,functional
3538,2011-02-27,13622,non functional
13945,2013-03-29,13623,functional
25547,2011-07-27,13624,non functional
21650,2011-12-03,13625,functional
11258,2011-07-26,13626,functional
261,2011-03-28,13627,functional
62266,2012-10-12,13628,non functional
19112,2011-03-03,13629,functional
385,2011-07-11,13630,functional
9169,2011-08-02,13631,non functional
10724,2013-02-28,13632,non functional
55405,2013-01-29,13634,functional needs repair
70502,2013-02-04,13635,functional
49448,2013-03-15,13636,functional
39607,2013-06-03,13637,functional
55183,2012-10-09,13638,functional
27455,2013-02-08,13639,non functional
73877,2012-10-06,13640,functional
6495,2011-07-21,13641,functional
70518,2011-02-23,13642,functional
15349,2011-04-17,13643,functional
10730,2013-02-09,13644,functional
2600,2012-10-01,13645,functional
9203,2013-03-04,13646,non functional
64214,2011-07-22,13647,functional
72424,2011-11-04,13648,functional
50843,2011-07-30,13649,non functional
70122,2011-08-03,13650,non functional
22887,2013-02-13,13651,non functional
24233,2011-03-18,13652,non functional
13568,2013-02-03,13653,functional
4497,2013-02-08,13654,functional
65599,2011-08-06,13655,functional
66100,2013-01-26,13656,non functional
11229,2011-07-28,13657,functional
48942,2013-03-19,13658,non functional
16123,2013-01-24,13659,non functional
23206,2011-03-18,13660,functional
62428,2011-03-21,13661,functional
17450,2012-10-22,13663,functional needs repair
63087,2011-07-28,13664,non functional
38364,2012-10-16,13665,functional
67484,2013-02-04,13666,functional
2820,2012-10-12,13667,functional
15695,2013-01-23,13669,functional
20744,2011-07-24,13670,non functional
73200,2011-08-02,13671,functional
33858,2011-04-04,13672,non functional
41663,2013-02-12,13673,functional
31033,2011-07-21,13674,non functional
56819,2011-07-13,13675,non functional
36848,2013-02-03,13676,functional
31585,2013-01-30,13677,non functional
18676,2011-03-23,13679,functional
56748,2011-03-14,13680,functional
41686,2013-02-22,13681,functional
21590,2012-10-28,13682,functional
53411,2011-07-19,13683,functional
5307,2013-03-22,13684,functional
31115,2013-02-27,13685,non functional
16048,2013-01-29,13686,non functional
4314,2013-03-03,13687,non functional
66401,2011-08-09,13689,functional
22803,2011-03-19,13690,non functional
35728,2011-03-16,13691,functional
53957,2013-01-19,13692,functional
51687,2013-02-28,13694,functional
43095,2011-03-29,13695,functional
25240,2013-03-16,13697,functional
16114,2013-02-05,13698,functional
43796,2013-01-25,13699,non functional
63258,2011-02-28,13700,functional
50438,2012-10-18,13701,functional
10612,2011-02-28,13702,non functional
49150,2011-12-03,13703,functional
16800,2012-10-17,13704,functional
745,2013-02-05,13705,functional
60462,2012-10-17,13706,non functional
57165,2013-07-03,13707,functional
3078,2011-08-27,13708,functional needs repair
55040,2011-08-14,13709,non functional
20778,2011-03-22,13710,functional
64546,2013-01-23,13711,non functional
71894,2013-01-21,13712,non functional
65394,2012-10-19,13713,non functional
44589,2011-03-13,13714,functional
62312,2013-01-19,13715,non functional
8225,2011-03-13,13716,functional
30878,2011-03-23,13718,non functional
33100,2011-07-14,13719,functional needs repair
23943,2013-02-26,13720,non functional
39130,2011-04-05,13721,non functional
47883,2013-01-31,13722,non functional
5809,2011-03-18,13723,non functional
24308,2011-03-16,13724,functional
18520,2013-03-14,13725,functional needs repair
37711,2011-03-28,13726,functional
22784,2013-02-23,13727,non functional
51159,2013-02-15,13728,non functional
20751,2013-01-16,13729,functional
53240,2013-10-02,13730,non functional
56143,2012-10-27,13731,functional
8919,2013-01-31,13732,non functional
31213,2013-01-18,13733,functional needs repair
33246,2013-02-03,13734,non functional
1815,2011-03-31,13735,non functional
32575,2011-07-24,13736,non functional
20939,2013-03-23,13737,functional
40787,2011-03-31,13738,functional
42860,2011-12-03,13739,functional
68766,2011-07-19,13740,functional
332,2013-02-16,13741,non functional
13639,2012-11-05,13742,functional
50309,2011-03-07,13743,functional
33026,2013-02-22,13744,functional
8020,2012-10-27,13745,functional
27487,2013-01-25,13746,functional
8761,2013-03-16,13747,functional
19249,2011-07-24,13748,functional
39633,2012-10-15,13749,functional
677,2011-03-30,13750,functional
64857,2013-02-14,13751,non functional
65250,2013-01-21,13752,non functional
42613,2013-01-24,13753,functional
52485,2013-03-17,13754,non functional
35800,2013-05-04,13755,functional
55821,2013-01-19,13756,non functional
59438,2011-03-13,13757,functional
9573,2012-12-18,13758,functional
57154,2013-02-08,13759,non functional
68928,2013-08-03,13760,functional
59910,2013-02-01,13761,non functional
65455,2012-10-21,13762,functional needs repair
27500,2011-07-29,13763,non functional
17936,2013-01-13,13764,non functional
24171,2011-02-26,13765,functional
53238,2011-03-04,13766,non functional
65385,2011-07-23,13767,non functional
1418,2013-01-17,13768,functional
31472,2013-09-03,13769,non functional
26434,2011-07-08,13770,functional needs repair
64737,2011-03-01,13771,functional
20469,2013-02-26,13772,functional
69594,2011-03-24,13773,functional
18478,2011-04-01,13774,non functional
23570,2012-10-11,13775,functional
63171,2011-03-31,13776,functional
24737,2013-02-04,13778,functional
734,2013-01-15,13779,functional
37900,2012-10-15,13780,non functional
15795,2013-01-29,13781,non functional
18000,2011-08-01,13782,non functional
11369,2011-07-17,13783,non functional
5283,2011-04-03,13784,functional
73887,2011-07-11,13785,functional
25382,2013-09-03,13786,functional
20338,2013-01-22,13787,functional
60095,2011-07-31,13788,non functional
39287,2011-08-13,13789,functional
43042,2012-10-10,13790,functional
50357,2013-07-03,13791,non functional
56718,2011-04-07,13792,functional needs repair
49082,2011-03-16,13794,functional
61175,2011-04-02,13795,functional
6308,2011-03-14,13796,non functional
19189,2013-03-16,13797,functional
34949,2011-07-15,13798,non functional
3625,2012-10-09,13799,functional
3826,2011-03-21,13800,non functional
66617,2013-02-26,13801,non functional
7567,2013-01-20,13802,non functional
22931,2013-01-15,13803,functional needs repair
58907,2013-01-29,13804,functional
16190,2011-08-07,13805,functional
6038,2011-03-12,13806,functional
8237,2011-03-26,13807,non functional
33559,2011-04-05,13808,functional
68381,2013-03-25,13809,functional
8469,2011-02-16,13810,functional
15516,2013-01-27,13811,functional
15521,2013-03-25,13812,functional
25348,2011-03-14,13813,non functional
65863,2011-03-19,13814,functional
55126,2013-03-21,13815,functional
67856,2011-07-27,13816,functional
65067,2011-03-16,13817,non functional
2612,2013-02-03,13818,non functional
16223,2012-10-27,13819,functional
66796,2013-03-13,13820,functional
9900,2013-10-02,13821,functional
8942,2011-11-03,13822,functional
29468,2011-03-24,13824,functional
48017,2011-02-27,13825,functional
50751,2013-03-29,13826,functional
47422,2011-07-06,13827,functional
30165,2011-03-19,13828,non functional
3472,2011-08-07,13829,functional
53089,2013-01-29,13831,non functional
11716,2011-07-26,13832,non functional
38961,2013-03-04,13833,functional
20199,2011-03-18,13834,functional
44221,2011-04-17,13835,functional needs repair
